,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
763,10225652,HY412962,09/06/2015 10:20:00 AM,066XX N ASHLAND AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),False,False,2432,24.0,40.0,1.0,14,1164409.0,1944119.0,2015,02/10/2018 03:50:01 PM,42.002282312,-87.670505657,"(42.002282312, -87.670505657)",46.0,21853.0,10.0,242.0,5.0,9.0,11.0,41.0
764,10225653,HY412916,09/05/2015 06:00:00 PM,020XX S ALLPORT ST,0820,THEFT,$500 AND UNDER,STREET,False,False,1235,12.0,25.0,31.0,06,1168353.0,1890406.0,2015,02/10/2018 03:50:01 PM,41.854806406,-87.657553571,"(41.854806406, -87.657553571)",8.0,14920.0,33.0,365.0,26.0,43.0,15.0,158.0
765,10225654,HY412912,09/06/2015 04:00:00 PM,110XX S EMERALD AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,2233,22.0,34.0,49.0,26,1173282.0,1831613.0,2015,02/10/2018 03:50:01 PM,41.693363747,-87.64119886,"(41.693363747, -87.64119886)",45.0,21861.0,45.0,525.0,22.0,19.0,9.0,258.0
766,10225656,HY412684,09/06/2015 12:00:00 PM,104XX S SANGAMON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,2232,22.0,34.0,73.0,08B,1171828.0,1835631.0,2015,02/10/2018 03:50:01 PM,41.7044217,-87.646404934,"(41.7044217, -87.646404934)",45.0,22212.0,72.0,595.0,22.0,13.0,9.0,253.0
767,10225658,HY412827,09/06/2015 11:00:00 AM,036XX S INDIANA AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,212,2.0,3.0,35.0,07,1178199.0,1880877.0,2015,02/10/2018 03:50:01 PM,41.828439817,-87.621704653,"(41.828439817, -87.621704653)",12.0,4301.0,1.0,222.0,9.0,36.0,24.0,101.0
768,10225660,HY412758,09/06/2015 12:40:00 PM,042XX W HIRSCH ST,141A,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,RESIDENTIAL YARD (FRONT/BACK),True,False,2534,25.0,37.0,23.0,15,1147666.0,1908980.0,2015,02/10/2018 03:50:01 PM,41.906197266,-87.733007386,"(41.906197266, -87.733007386)",4.0,4299.0,24.0,286.0,49.0,5.0,6.0,194.0
769,10225661,HY412987,09/06/2015 12:47:00 PM,011XX S DELANO CT W,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,123,1.0,2.0,32.0,06,1175107.0,1895288.0,2015,09/17/2015 11:37:18 AM,41.868054413,-87.632617432,"(41.868054413, -87.632617432)",48.0,14917.0,38.0,12.0,26.0,35.0,22.0,144.0
770,10225662,HY412944,09/06/2015 03:45:00 PM,049XX S KNOX AVE,0460,BATTERY,SIMPLE,RESIDENCE,False,False,815,8.0,23.0,56.0,08B,1146191.0,1871534.0,2015,02/10/2018 03:50:01 PM,41.803468775,-87.739377171,"(41.803468775, -87.739377171)",35.0,22248.0,53.0,606.0,8.0,56.0,13.0,105.0
771,10225664,HY412931,07/08/2015 10:00:00 AM,058XX W WASHINGTON BLVD,1320,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,1512,15.0,29.0,25.0,14,1137563.0,1900156.0,2015,02/10/2018 03:50:01 PM,41.882171121,-87.770332732,"(41.882171121, -87.770332732)",52.0,22216.0,26.0,618.0,7.0,32.0,25.0,99.0
772,10225666,HY412965,09/06/2015 04:42:00 PM,001XX N KARLOV AVE,2028,NARCOTICS,POSS: SYNTHETIC DRUGS,SIDEWALK,True,False,1114,11.0,28.0,26.0,18,1149045.0,1900297.0,2015,02/10/2018 03:50:01 PM,41.882343602,-87.728166727,"(41.882343602, -87.728166727)",11.0,21572.0,27.0,659.0,23.0,30.0,16.0,83.0
773,10225667,HY412976,09/06/2015 04:00:00 PM,014XX N TALMAN AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,True,False,1423,14.0,26.0,24.0,26,1158483.0,1909469.0,2015,02/10/2018 03:50:01 PM,41.907324514,-87.693258909,"(41.907324514, -87.693258909)",10.0,21560.0,25.0,288.0,41.0,4.0,7.0,62.0
774,10225668,HY412866,08/03/2015 06:00:00 PM,037XX S KEDZIE AVE,0560,ASSAULT,SIMPLE,FACTORY/MANUFACTURING BUILDING,True,False,911,9.0,12.0,58.0,08A,1155641.0,1879824.0,2015,02/10/2018 03:50:01 PM,41.826033198,-87.704496575,"(41.826033198, -87.704496575)",29.0,22248.0,55.0,639.0,1.0,56.0,23.0,96.0
775,10225669,HY412910,09/06/2015 03:10:00 PM,062XX S DR MARTIN LUTHER KING JR DR,2023,NARCOTICS,POSS: HEROIN(BRN/TAN),CTA BUS STOP,True,False,311,3.0,20.0,40.0,18,1179993.0,1863671.0,2015,02/10/2018 03:50:01 PM,41.781184105,-87.615649806,"(41.781184105, -87.615649806)",53.0,22260.0,7.0,404.0,4.0,60.0,18.0,251.0
776,10225670,HY412820,09/06/2015 01:45:00 PM,067XX S JEFFERY BLVD,0890,THEFT,FROM BUILDING,GAS STATION,False,False,332,3.0,5.0,43.0,06,1190703.0,1860780.0,2015,02/10/2018 03:50:01 PM,41.772998982,-87.576478539,"(41.772998982, -87.576478539)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,212.0
777,10225671,HY412915,09/06/2015 04:00:00 PM,070XX S MERRILL AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,331,3.0,5.0,43.0,08B,1191764.0,1858596.0,2015,02/10/2018 03:50:01 PM,41.766980232,-87.572660059,"(41.766980232, -87.572660059)",32.0,22538.0,39.0,152.0,33.0,24.0,18.0,262.0
778,10225672,HY412903,09/06/2015 02:20:00 PM,063XX S DR MARTIN LUTHER KING JR DR,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,312,3.0,20.0,69.0,08B,1180014.0,1862863.0,2015,02/10/2018 03:50:01 PM,41.778966393,-87.615597542,"(41.778966393, -87.615597542)",53.0,22260.0,67.0,122.0,4.0,60.0,18.0,277.0
779,10225673,HY412985,09/06/2015 04:52:00 PM,002XX S LEAMINGTON AVE,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,ALLEY,True,False,1533,15.0,28.0,25.0,18,1142163.0,1898763.0,2015,09/17/2015 11:37:18 AM,41.878264504,-87.753475856,"(41.878264504, -87.753475856)",11.0,22216.0,26.0,184.0,23.0,32.0,25.0,137.0
780,10225674,HY412938,09/06/2015 04:00:00 PM,075XX S ELLIS AVE,0460,BATTERY,SIMPLE,STREET,False,False,624,6.0,8.0,69.0,08B,1184199.0,1855201.0,2015,02/10/2018 03:50:01 PM,41.757844265,-87.600494473,"(41.757844265, -87.600494473)",9.0,21546.0,67.0,497.0,35.0,61.0,20.0,227.0
781,10225675,HY412911,09/05/2015 07:00:00 PM,077XX S LUELLA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,414,4.0,7.0,43.0,14,1192545.0,1854076.0,2015,02/10/2018 03:50:01 PM,41.754558006,-87.569944457,"(41.754558006, -87.569944457)",43.0,22538.0,39.0,420.0,37.0,24.0,19.0,222.0
782,10225677,HY412832,09/06/2015 02:40:00 PM,073XX S PHILLIPS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,334,3.0,7.0,43.0,14,1193919.0,1856796.0,2015,02/10/2018 03:50:01 PM,41.761988329,-87.564820216,"(41.761988329, -87.564820216)",43.0,22538.0,39.0,245.0,37.0,24.0,18.0,213.0
783,10225678,HY412834,09/05/2015 09:15:00 PM,066XX S COTTAGE GROVE AVE,0810,THEFT,OVER $500,TAVERN/LIQUOR STORE,False,False,321,3.0,20.0,42.0,06,1182705.0,1861070.0,2015,02/10/2018 03:50:01 PM,41.773984175,-87.605787815,"(41.773984175, -87.605787815)",32.0,22260.0,9.0,347.0,33.0,60.0,18.0,206.0
784,10225679,HY412923,09/06/2015 04:00:00 PM,052XX W CONGRESS PKWY,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,RESIDENCE,True,True,1522,15.0,29.0,25.0,04B,1141554.0,1897181.0,2015,09/17/2015 11:37:18 AM,41.873934562,-87.755751088,"(41.873934562, -87.755751088)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
785,10225680,HY412895,09/06/2015 02:45:00 PM,004XX N KEDZIE AVE,141C,WEAPONS VIOLATION,UNLAWFUL USE OTHER DANG WEAPON,STREET,True,False,1221,12.0,27.0,23.0,15,1154964.0,1902813.0,2015,02/10/2018 03:50:01 PM,41.889131163,-87.706364479,"(41.889131163, -87.706364479)",11.0,21572.0,24.0,177.0,23.0,30.0,16.0,86.0
786,10225681,HY412940,09/05/2015 11:00:00 PM,028XX W WILCOX ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1124,11.0,2.0,27.0,08B,1157539.0,1899230.0,2015,02/10/2018 03:50:01 PM,41.879247055,-87.697005591,"(41.879247055, -87.697005591)",48.0,21184.0,28.0,51.0,46.0,28.0,16.0,123.0
787,10225682,HY412899,09/06/2015 12:30:00 AM,035XX W FULTON BLVD,0820,THEFT,$500 AND UNDER,STREET,False,False,1123,11.0,28.0,27.0,06,1152690.0,1901766.0,2015,02/10/2018 03:50:01 PM,41.886303379,-87.714743277,"(41.886303379, -87.714743277)",11.0,21572.0,28.0,176.0,23.0,30.0,16.0,86.0
788,10225683,HY412907,09/04/2015 05:32:00 PM,001XX N STATE ST,0820,THEFT,$500 AND UNDER,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,1176352.0,1900927.0,2015,02/10/2018 03:50:01 PM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",22.0,14310.0,38.0,580.0,36.0,41.0,22.0,88.0
789,10225685,HY412957,09/06/2015 03:00:00 AM,007XX S STATE ST,0890,THEFT,FROM BUILDING,APARTMENT,False,False,123,1.0,2.0,32.0,06,1176480.0,1896742.0,2015,02/10/2018 03:50:01 PM,41.872013415,-87.627533053,"(41.872013415, -87.627533053)",48.0,14913.0,38.0,12.0,10.0,35.0,22.0,144.0
790,10225687,HY412922,09/06/2015 10:00:00 AM,075XX S ST LOUIS AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,835,8.0,18.0,70.0,05,1154345.0,1854494.0,2015,02/10/2018 03:50:01 PM,41.756549926,-87.709925218,"(41.756549926, -87.709925218)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0
791,10225688,HY413018,09/06/2015 05:16:00 PM,027XX W CORTLAND ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,False,1421,14.0,1.0,22.0,08B,1157583.0,1912507.0,2015,02/10/2018 03:50:01 PM,41.915679413,-87.696482151,"(41.915679413, -87.696482151)",24.0,22535.0,23.0,180.0,41.0,1.0,7.0,171.0
792,10003881,HY193574,03/21/2015 06:45:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,1833,18.0,42.0,8.0,06,1177338.0,1906181.0,2015,02/10/2018 03:50:01 PM,41.897895128,-87.624096605,"(41.897895128, -87.624096605)",22.0,21182.0,37.0,104.0,36.0,6.0,14.0,71.0
793,10225689,HY412851,09/06/2015 02:45:00 PM,026XX W HIRSCH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1423,14.0,26.0,24.0,14,1158400.0,1909207.0,2015,02/10/2018 03:50:01 PM,41.906607263,-87.693570984,"(41.906607263, -87.693570984)",10.0,21560.0,25.0,288.0,41.0,4.0,7.0,62.0
794,10225690,HY412986,09/06/2015 04:15:00 PM,010XX N FRANCISCO AVE,3731,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING IDENTIFICATION,HOSPITAL BUILDING/GROUNDS,True,False,1211,12.0,26.0,24.0,24,1156861.0,1906972.0,2015,02/10/2018 03:50:01 PM,41.900505589,-87.699285044,"(41.900505589, -87.699285044)",10.0,21560.0,25.0,301.0,49.0,4.0,15.0,64.0
795,10225691,HY412885,09/05/2015 07:00:00 PM,006XX N AVERS AVE,0820,THEFT,$500 AND UNDER,SIDEWALK,False,False,1122,11.0,27.0,23.0,06,1150608.0,1904047.0,2015,09/17/2015 11:37:18 AM,41.892603612,-87.722329283,"(41.892603612, -87.722329283)",41.0,21572.0,24.0,584.0,46.0,30.0,16.0,82.0
796,10225692,HY412875,09/06/2015 03:31:00 PM,003XX S CENTRAL PARK BLVD,0460,BATTERY,SIMPLE,PARK PROPERTY,False,False,1133,11.0,28.0,27.0,08B,1152438.0,1898311.0,2015,09/17/2015 11:37:18 AM,41.876827476,-87.715759988,"(41.876827476, -87.715759988)",11.0,21572.0,28.0,783.0,23.0,30.0,16.0,141.0
797,10225693,HY412833,09/06/2015 02:18:00 PM,047XX W ADAMS ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,1113,11.0,28.0,25.0,08B,1144920.0,1898709.0,2015,02/10/2018 03:50:01 PM,41.878064761,-87.743354013,"(41.878064761, -87.743354013)",11.0,22216.0,26.0,69.0,23.0,32.0,16.0,90.0
798,10225694,HY412963,09/06/2015 03:50:00 PM,002XX N STATE ST,1121,DECEPTIVE PRACTICE,COUNTERFEITING DOCUMENT,HOTEL/MOTEL,False,False,111,1.0,42.0,32.0,10,1176327.0,1901797.0,2015,02/10/2018 03:50:01 PM,41.885888079,-87.627942238,"(41.885888079, -87.627942238)",22.0,14309.0,38.0,580.0,36.0,42.0,22.0,88.0
799,10225695,HY412824,09/06/2015 02:29:00 PM,042XX W MONROE ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1115,11.0,28.0,26.0,14,1148129.0,1899324.0,2015,02/10/2018 03:50:01 PM,41.879691255,-87.731555371,"(41.879691255, -87.731555371)",11.0,21572.0,27.0,717.0,23.0,30.0,16.0,100.0
800,10225696,HY412872,09/06/2015 02:45:00 PM,059XX S JUSTINE ST,0580,STALKING,SIMPLE,STREET,False,False,713,7.0,15.0,67.0,08A,1167024.0,1865367.0,2015,02/10/2018 03:50:01 PM,41.786125332,-87.663148392,"(41.786125332, -87.663148392)",44.0,22257.0,65.0,277.0,2.0,23.0,17.0,266.0
801,11041422,JA375398,07/29/2017 10:00:00 AM,022XX W WINNEMAC AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,2031,20.0,47.0,4.0,06,,,2017,08/05/2017 03:50:08 PM,,,,,,,,,,,
802,10225697,HY413014,09/05/2015 07:45:00 PM,003XX N PINE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1523,15.0,28.0,25.0,08B,1139443.0,1901655.0,2015,02/10/2018 03:50:01 PM,41.886250518,-87.76339271,"(41.886250518, -87.76339271)",11.0,22216.0,26.0,674.0,45.0,32.0,25.0,84.0
803,10225698,HY412924,09/06/2015 12:00:00 PM,063XX S HALSTED ST,031B,ROBBERY,ARMED: OTHER FIREARM,SIDEWALK,False,False,723,7.0,20.0,68.0,03,1172055.0,1862918.0,2015,02/10/2018 03:50:01 PM,41.779295906,-87.644774188,"(41.779295906, -87.644774188)",53.0,21559.0,66.0,435.0,4.0,11.0,17.0,202.0
804,10225699,HY412925,09/06/2015 04:00:00 PM,010XX N LEAMINGTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,False,True,1531,15.0,37.0,25.0,08B,1141838.0,1906432.0,2015,02/10/2018 03:50:01 PM,41.89931519,-87.754479243,"(41.89931519, -87.754479243)",4.0,4299.0,26.0,585.0,45.0,5.0,25.0,69.0
805,10225701,HY412990,09/06/2015 04:30:00 PM,079XX S PRAIRIE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,623,6.0,6.0,44.0,08B,1179411.0,1852353.0,2015,02/10/2018 03:50:01 PM,41.75013962,-87.618128544,"(41.75013962, -87.618128544)",31.0,21546.0,40.0,406.0,32.0,61.0,20.0,228.0
806,10225702,HY413027,09/06/2015 05:40:00 PM,023XX W 110TH PL,2027,NARCOTICS,POSS: CRACK,STREET,True,False,2212,22.0,19.0,75.0,18,1162794.0,1831386.0,2015,02/10/2018 03:50:01 PM,41.692965668,-87.679604158,"(41.692965668, -87.679604158)",33.0,22212.0,74.0,380.0,42.0,13.0,9.0,257.0
807,10225704,HY413006,09/06/2015 09:30:00 AM,032XX N HALSTED ST,0810,THEFT,OVER $500,OTHER,False,False,1924,19.0,44.0,6.0,06,1170348.0,1921937.0,2015,02/10/2018 03:50:01 PM,41.941286092,-87.649308375,"(41.941286092, -87.649308375)",38.0,4449.0,57.0,730.0,25.0,22.0,5.0,18.0
808,11042125,JA376558,12/16/2011 12:00:00 AM,003XX W 64TH ST,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,HOSPITAL BUILDING/GROUNDS,False,False,722,7.0,20.0,68.0,11,,,2011,08/05/2017 03:50:08 PM,,,,,,,,,,,
809,11042141,JA376559,05/16/2013 12:00:00 AM,003XX W 64TH ST,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,HOSPITAL BUILDING/GROUNDS,False,False,722,7.0,20.0,68.0,11,,,2013,08/05/2017 03:50:08 PM,,,,,,,,,,,
810,10225705,HY413032,09/05/2015 10:00:00 AM,035XX W 75TH PL,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,835,8.0,18.0,70.0,06,1154099.0,1854313.0,2015,02/10/2018 03:50:01 PM,41.756058121,-87.710831571,"(41.756058121, -87.710831571)",6.0,4300.0,69.0,498.0,30.0,8.0,13.0,226.0
811,10225706,HY412951,09/06/2015 04:10:00 PM,079XX S HERMITAGE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,611,6.0,21.0,71.0,08B,1166060.0,1852013.0,2015,02/10/2018 03:50:01 PM,41.749500737,-87.667062179,"(41.749500737, -87.667062179)",18.0,21554.0,70.0,574.0,31.0,59.0,20.0,231.0
812,10225707,HY413047,09/06/2015 04:30:00 PM,005XX S CENTRAL AVE,0890,THEFT,FROM BUILDING,PARK PROPERTY,False,False,1513,15.0,29.0,25.0,06,1139141.0,1897035.0,2015,09/17/2015 11:37:18 AM,41.873578134,-87.764614167,"(41.873578134, -87.764614167)",52.0,22216.0,26.0,68.0,7.0,32.0,25.0,97.0
813,12012330,JD189367,03/18/2020 08:50:00 AM,023XX N KEELER AVE,0560,ASSAULT,SIMPLE,RESIDENCE,False,False,2525,25.0,35.0,20.0,08A,1147996.0,1915240.0,2020,03/25/2020 03:47:29 PM,41.923368973,-87.731633833,"(41.923368973, -87.731633833)",7.0,22615.0,21.0,463.0,12.0,2.0,6.0,187.0
814,10225708,HY412970,09/06/2015 04:45:00 PM,079XX S HALSTED ST,0460,BATTERY,SIMPLE,STREET,False,False,621,6.0,17.0,71.0,08B,1172346.0,1852211.0,2015,02/10/2018 03:50:01 PM,41.749908192,-87.644021916,"(41.749908192, -87.644021916)",17.0,21554.0,70.0,529.0,31.0,59.0,20.0,229.0
815,10225709,HY412997,09/06/2015 04:55:00 PM,029XX E 89TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,SIDEWALK,True,True,423,4.0,10.0,46.0,08B,1197217.0,1846520.0,2015,02/10/2018 03:50:01 PM,41.733708733,-87.553074445,"(41.733708733, -87.553074445)",47.0,21202.0,42.0,509.0,47.0,25.0,19.0,238.0
816,10225710,HY413009,09/06/2015 05:15:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,True,False,111,1.0,42.0,32.0,06,1176352.0,1900927.0,2015,09/17/2015 11:37:18 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)",22.0,14310.0,38.0,580.0,36.0,41.0,22.0,88.0
817,11859142,JC470769,10/13/2019 03:03:00 AM,070XX S EGGLESTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,False,True,732,7.0,6.0,68.0,14,1174496.0,1858271.0,2019,10/20/2019 04:03:03 PM,41.766490026,-87.635963402,"(41.766490026, -87.635963402)",31.0,21559.0,66.0,479.0,32.0,11.0,17.0,214.0
818,11227505,JB146342,06/01/2017 12:01:00 AM,115XX S ABERDEEN ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,524,5.0,34.0,53.0,17,,,2017,09/04/2019 04:07:44 PM,,,,,,,,,,,
819,11039126,JA371798,01/01/2007 12:01:00 AM,009XX N DRAKE AVE,0266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,False,False,1121,11.0,27.0,23.0,02,,,2007,10/21/2017 03:44:12 PM,,,,,,,,,,,
820,10225711,HY413039,09/06/2015 04:03:00 PM,012XX N MASSASOIT AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2531,25.0,29.0,25.0,06,1137792.0,1907602.0,2015,02/10/2018 03:50:01 PM,41.902599764,-87.769312099,"(41.902599764, -87.769312099)",52.0,4299.0,26.0,565.0,7.0,5.0,6.0,154.0
821,10225713,HY412845,09/06/2015 02:10:00 PM,047XX S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,True,223,2.0,3.0,38.0,26,1179661.0,1873623.0,2015,02/10/2018 03:50:01 PM,41.808500903,-87.616562762,"(41.808500903, -87.616562762)",12.0,21192.0,4.0,447.0,9.0,10.0,24.0,116.0
822,10225714,HY412843,09/06/2015 03:00:00 PM,079XX S PRAIRIE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,623,6.0,6.0,44.0,14,1179411.0,1852367.0,2015,02/10/2018 03:50:01 PM,41.750178037,-87.618128118,"(41.750178037, -87.618128118)",31.0,21546.0,40.0,406.0,32.0,61.0,20.0,228.0
823,10225715,HY412945,09/06/2015 04:20:00 PM,076XX N SHERIDAN RD,0560,ASSAULT,SIMPLE,RESIDENTIAL YARD (FRONT/BACK),False,False,2422,24.0,49.0,1.0,08A,1165463.0,1950802.0,2015,09/17/2015 11:37:18 AM,42.02059812,-87.666436575,"(42.02059812, -87.666436575)",3.0,21853.0,10.0,340.0,5.0,9.0,11.0,32.0
824,10225718,HY413033,09/06/2015 03:00:00 PM,049XX N WHIPPLE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1713,17.0,33.0,14.0,14,1155152.0,1932560.0,2015,02/10/2018 03:50:01 PM,41.970755442,-87.704873332,"(41.970755442, -87.704873332)",2.0,21849.0,14.0,749.0,20.0,20.0,1.0,1.0
825,10225719,HY410595,09/04/2015 02:00:00 AM,012XX W LELAND AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE,False,False,1913,19.0,46.0,3.0,05,1167241.0,1931351.0,2015,02/10/2018 03:50:01 PM,41.967185956,-87.660456084,"(41.967185956, -87.660456084)",37.0,22616.0,31.0,611.0,39.0,15.0,5.0,6.0
826,10225721,HY412873,09/06/2015 11:30:00 AM,048XX N WINTHROP AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,2033,20.0,46.0,3.0,06,1168001.0,1932264.0,2015,02/10/2018 03:50:01 PM,41.969674845,-87.657635196,"(41.969674845, -87.657635196)",37.0,22616.0,31.0,634.0,39.0,15.0,2.0,36.0
827,10225722,HY412859,09/06/2015 01:00:00 PM,025XX W FITCH AVE,1790,OFFENSE INVOLVING CHILDREN,CHILD ABDUCTION,OTHER,False,False,2411,24.0,50.0,2.0,20,1158060.0,1947356.0,2015,02/10/2018 03:50:01 PM,42.011297245,-87.693774034,"(42.011297245, -87.693774034)",42.0,22528.0,20.0,42.0,27.0,12.0,11.0,35.0
828,10225724,HY413015,09/06/2015 05:09:00 PM,095XX S COMMERCIAL AVE,502P,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,STREET,False,False,431,4.0,10.0,51.0,26,1197805.0,1842181.0,2015,02/10/2018 03:50:01 PM,41.721787511,-87.55106481,"(41.721787511, -87.55106481)",47.0,21202.0,48.0,526.0,47.0,25.0,19.0,249.0
829,10225725,HY413061,09/06/2015 05:45:00 PM,039XX S ARCHER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,CAR WASH,False,False,921,9.0,12.0,58.0,14,1159133.0,1878295.0,2015,02/10/2018 03:50:01 PM,41.821766586,-87.69172702,"(41.821766586, -87.69172702)",29.0,22248.0,55.0,641.0,1.0,56.0,23.0,110.0
830,10225726,HY413034,09/06/2015 05:34:00 PM,032XX W FILLMORE ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,1134,11.0,24.0,29.0,18,1154994.0,1895192.0,2015,02/10/2018 03:50:01 PM,41.868217761,-87.706458728,"(41.868217761, -87.706458728)",36.0,21184.0,30.0,98.0,14.0,30.0,16.0,140.0
831,10225728,HY412788,09/05/2015 11:30:00 PM,043XX N KILDARE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,1722,17.0,38.0,16.0,08B,1146816.0,1928504.0,2015,02/10/2018 03:50:01 PM,41.959789179,-87.735629794,"(41.959789179, -87.735629794)",25.0,22618.0,16.0,363.0,38.0,21.0,1.0,11.0
832,10225729,HY412889,09/06/2015 03:19:00 PM,010XX W ADDISON ST,1330,CRIMINAL TRESPASS,TO LAND,SPORTS ARENA/STADIUM,True,False,1923,19.0,44.0,6.0,26,1168634.0,1924088.0,2015,02/10/2018 03:50:01 PM,41.947225886,-87.655545441,"(41.947225886, -87.655545441)",38.0,21186.0,57.0,691.0,25.0,53.0,5.0,12.0
833,10225730,HY412983,09/06/2015 04:00:00 PM,002XX N CALIFORNIA AVE,0320,ROBBERY,STRONGARM - NO WEAPON,CTA GARAGE / OTHER PROPERTY,False,False,1222,12.0,2.0,27.0,03,1157694.0,1901168.0,2015,02/10/2018 03:50:01 PM,41.884561956,-87.696383641,"(41.884561956, -87.696383641)",41.0,21184.0,28.0,50.0,46.0,28.0,15.0,77.0
834,10225731,HY412972,09/06/2015 04:51:00 PM,001XX W 87TH ST,1330,CRIMINAL TRESPASS,TO LAND,PARKING LOT/GARAGE(NON.RESID.),True,False,622,6.0,21.0,44.0,26,1176740.0,1847273.0,2015,02/10/2018 03:50:01 PM,41.736259984,-87.628068782,"(41.736259984, -87.628068782)",18.0,21554.0,40.0,1.0,13.0,59.0,20.0,236.0
835,10225732,HY413019,09/06/2015 10:12:00 AM,080XX S DREXEL AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,False,True,631,6.0,8.0,44.0,26,1183631.0,1851847.0,2015,02/10/2018 03:50:01 PM,41.748653803,-87.602680492,"(41.748653803, -87.602680492)",9.0,21546.0,40.0,247.0,35.0,61.0,20.0,235.0
836,10225733,HY413064,09/06/2015 03:30:00 PM,055XX N KIMBALL AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,1712,17.0,39.0,13.0,06,1152723.0,1936565.0,2015,02/10/2018 03:50:01 PM,41.981793945,-87.71369849,"(41.981793945, -87.71369849)",28.0,21849.0,13.0,167.0,38.0,20.0,1.0,48.0
